AGE,EDUC,MARRIED,KIDS,OCCAT1,OCCAT2,INCOME,WAGEINC,YESFINRISK,NOFINRISK,SAVING,HSTOCKS,HBROK,HOUSECL,NETWORTH,RiskTolerance
45,8.0,2,0,2,2,81449.432125,55996.484586,0,0,78000.0,1,0,2,171600.0,0.08897876643073811
45,8.0,2,0,2,2,81449.432125,55996.484586,0,0,86000.0,1,0,2,191200.0,0.09250693802035152
45,8.0,2,0,2,2,81449.432125,55996.484586,0,0,85000.0,1,0,2,183100.0,0.08482563619227144
51,12.0,1,1,1,1,155772.03894,142536.50622,0,0,0.0,0,1,1,760600.0,0.9152542372881356
51,12.0,1,1,1,1,155772.03894,141518.38832,0,0,0.0,0,1,1,760600.0,0.9152542372881356
51,12.0,1,1,1,1,154753.92104,142536.50622,0,0,0.0,0,1,1,759600.0,0.9152542372881356
51,12.0,1,1,1,1,154753.92104,141518.38832,0,0,0.0,0,1,1,759600.0,0.9152542372881356
51,12.0,1,1,1,1,155772.03894,142536.50622,0,0,0.0,0,1,1,760600.0,0.9152542372881356
44,9.0,1,2,2,2,1201379.1239,127264.7377,0,0,0.0,0,1,1,27123500.0,0.9967153698040548
44,9.0,1,2,2,2,1201379.1239,127264.7377,0,0,0.0,0,1,1,27416500.0,0.9851113847531624
44,9.0,1,2,2,2,1211560.3029,127264.7377,0,0,0.0,0,1,1,27441500.0,0.9842299519069455
44,9.0,1,2,2,2,1211560.3029,127264.7377,0,0,0.0,0,1,1,27125500.0,0.9967153698040548
44,9.0,1,2,2,2,1211560.3029,127264.7377,0,0,0.0,0,1,1,27135500.0,0.9966717232322775
52,12.0,1,3,2,1,2138047.5933,0.0,0,0,0.0,1,1,1,22170000.0,0.6675531914893617
52,12.0,1,3,2,1,2138047.5933,0.0,0,0,0.0,1,1,1,22185000.0,0.6675531914893617
52,12.0,1,3,2,1,2127866.4143,0.0,0,0,0.0,1,1,1,22224000.0,0.6675531914893617
52,12.0,1,3,2,1,2138047.5933,0.0,0,0,0.0,1,1,1,22125000.0,0.6675531914893617
52,12.0,1,3,2,1,2138047.5933,0.0,0,0,0.0,1,1,1,22188000.0,0.6675531914893617
50,13.0,1,2,1,1,226022.17415,226022.17415,0,0,0.0,1,0,1,1099100.0,0.273224043715847
50,13.0,1,2,1,1,226022.17415,227040.29205,0,0,0.0,1,0,1,1099100.0,0.273224043715847
50,13.0,1,2,1,1,226022.17415,227040.29205,0,0,0.0,1,0,1,1100000.0,0.273224043715847
50,13.0,1,2,1,1,226022.17415,227040.29205,0,0,0.0,1,0,1,1099200.0,0.273224043715847
50,13.0,1,2,1,1,226022.17415,226022.17415,0,0,0.0,1,0,1,1098900.0,0.273224043715847
63,9.0,1,0,1,1,282018.65873,118101.67658,0,0,11000.0,1,1,1,11469200.0,0.791015625
63,9.0,1,0,1,1,261656.3007,121156.03029,0,0,21000.0,1,1,1,3927420.0,0.6153846153846154
63,9.0,1,0,1,1,253511.35749,114029.20498,0,0,22000.0,1,1,1,3694870.0,0.5664335664335665
63,9.0,1,0,1,1,297290.42726,122174.14819,0,0,20000.0,1,1,1,11655530.0,0.6169154228855721
63,9.0,1,0,1,1,234167.11736,116065.44078,0,0,15000.0,1,1,1,3302900.0,0.663594470046083
66,14.0,1,0,1,1,174403.59654,116065.44078,0,0,3700.0,0,1,1,1241900.0,0.7522646711303663
66,14.0,1,0,1,1,173487.29043,116065.44078,0,0,3700.0,0,1,1,1238900.0,0.7483261126427727
66,14.0,1,0,1,1,173385.47864,117083.55868,0,0,3700.0,0,1,1,1279900.0,0.7542675664946408
66,14.0,1,0,1,1,174403.59654,117083.55868,0,0,3700.0,0,1,1,1266900.0,0.7483261126427727
66,14.0,1,0,1,1,173487.29043,117083.55868,0,0,3700.0,0,1,1,1263900.0,0.7522646711303663
57,14.0,1,0,2,1,5365481.3413,0.0,0,0,1050000.0,1,1,1,34806990.0,0.34146341463414637
57,14.0,1,0,2,1,5355300.1622,0.0,0,0,1050000.0,1,1,1,34808080.0,0.34146341463414637
57,14.0,1,0,2,1,5365481.3413,0.0,0,0,1050000.0,1,1,1,34807990.0,0.34146341463414637
57,14.0,1,0,2,1,5365481.3413,0.0,0,0,1050000.0,1,1,1,34807990.0,0.34146341463414637
57,14.0,1,0,2,1,5365481.3413,0.0,0,0,1050000.0,1,1,1,34806990.0,0.34146341463414637
44,13.0,2,0,1,1,382812.33099,356341.26555,0,0,50000.0,1,1,1,1361000.0,0.3215434083601286
44,13.0,2,0,1,1,382812.33099,356341.26555,0,0,50000.0,1,1,1,1361000.0,0.3215434083601286
44,13.0,2,0,1,1,382812.33099,356341.26555,0,0,50000.0,1,1,1,1361000.0,0.3215434083601286
44,13.0,2,0,1,1,382812.33099,356341.26555,0,0,50000.0,1,1,1,1361000.0,0.3215434083601286
44,13.0,2,0,1,1,382812.33099,356341.26555,0,0,50000.0,1,1,1,1361000.0,0.3215434083601286
29,11.0,1,1,1,3,92648.729043,92648.729043,0,1,7000.0,1,0,1,34250.0,0.022222222222222223
29,11.0,1,1,1,3,92648.729043,92648.729043,0,1,7000.0,1,0,1,35250.0,0.022222222222222223
29,11.0,1,1,1,3,92648.729043,92648.729043,0,1,7000.0,1,0,1,34250.0,0.022222222222222223
29,11.0,1,1,1,3,92648.729043,92648.729043,0,1,7000.0,1,0,1,35250.0,0.022222222222222223
29,11.0,1,1,1,3,92648.729043,92648.729043,0,1,7000.0,1,0,1,33250.0,0.022222222222222223
57,12.0,1,1,1,1,465279.88102,330888.31801,0,0,25000.0,1,1,1,2953100.0,0.9583333333333334
57,12.0,1,1,1,1,465279.88102,330888.31801,0,0,25000.0,1,1,1,2793100.0,0.9583333333333334
57,12.0,1,1,1,1,465279.88102,330888.31801,0,0,25000.0,1,1,1,3009100.0,0.963302752293578
57,12.0,1,1,1,1,465279.88102,330888.31801,0,0,25000.0,1,1,1,2910100.0,0.963302752293578
57,12.0,1,1,1,1,465279.88102,330888.31801,0,0,25000.0,1,1,1,3183100.0,0.9649122807017544
72,14.0,1,0,1,2,368558.68037,66177.663602,0,0,0.0,1,1,1,9295000.0,0.9339498018494056
72,14.0,1,0,1,2,341069.49703,66177.663602,0,0,0.0,1,1,1,9294000.0,0.9339498018494056
72,14.0,1,0,1,2,354305.02975,66177.663602,0,0,0.0,1,1,1,9295000.0,0.9339498018494056
72,14.0,1,0,1,2,335978.90752,66177.663602,0,0,0.0,1,1,1,9294000.0,0.9339498018494056
72,14.0,1,0,1,2,310525.95998,66177.663602,0,0,0.0,1,1,1,9295000.0,0.9339498018494056
69,14.0,1,1,3,4,306453.48837,0.0,0,0,0.0,0,1,1,5564425.0,0.9417614706547126
69,14.0,1,1,3,4,306453.48837,0.0,0,0,0.0,0,1,1,5512300.0,0.9421969640320048
69,14.0,1,1,3,4,306453.48837,0.0,0,0,0.0,0,1,1,5577925.0,0.9417614706547126
69,14.0,1,1,3,4,306453.48837,0.0,0,0,0.0,0,1,1,5630300.0,0.9421969640320048
69,14.0,1,1,3,4,306453.48837,0.0,0,0,0.0,0,1,1,5693425.0,0.9421969640320048
60,13.0,1,0,3,4,342087.61493,249438.88588,0,0,0.0,1,1,1,2288600.0,0.7192575406032483
60,13.0,1,0,3,4,379757.97729,288127.36614,0,0,0.0,1,1,1,2200800.0,0.7096069868995634
60,13.0,1,0,3,4,353286.91184,260638.1828,0,0,0.0,1,1,1,2384200.0,0.757002271006813
60,13.0,1,0,3,4,352268.79394,259620.0649,0,0,0.0,1,1,1,2296200.0,0.7392363931762794
60,13.0,1,0,3,4,358377.50135,266746.89021,0,0,0.0,1,1,1,2447800.0,0.7559121621621622
70,8.0,1,0,3,4,99775.554354,2545.2947539,0,0,66500.0,0,0,1,528000.0,0.016
70,8.0,1,0,3,4,69232.017307,2545.2947539,0,0,56300.0,0,0,1,240100.0,0.017079419299743808
70,8.0,1,0,3,4,95703.082747,2545.2947539,0,0,56100.0,0,0,1,477100.0,0.016515276630883566
70,8.0,1,0,3,4,44389.940508,2545.2947539,0,0,62900.0,0,0,1,177900.0,0.016406890894175553
70,8.0,1,0,3,4,67195.781504,2545.2947539,0,0,52500.0,0,0,1,301200.0,0.01721170395869191
65,13.0,1,0,1,1,273873.71552,15271.768524,0,0,15000.0,0,0,1,1793000.0,0.3305785123966942
65,13.0,1,0,1,1,262674.4186,15271.768524,0,0,15000.0,0,0,1,1793000.0,0.3305785123966942
65,13.0,1,0,1,1,273873.71552,14253.650622,0,0,15000.0,0,0,1,1793000.0,0.3305785123966942
65,13.0,1,0,1,1,277946.18713,14253.650622,0,0,15000.0,0,0,1,1793000.0,0.3305785123966942
65,13.0,1,0,1,1,272855.59762,15271.768524,0,0,15000.0,0,0,1,1793000.0,0.3305785123966942
57,13.0,1,0,1,1,205659.81612,199551.10871,0,0,3500.0,0,0,1,1041000.0,0.136986301369863
57,13.0,1,0,1,1,205659.81612,199551.10871,0,0,3500.0,0,0,1,1039700.0,0.136986301369863
57,13.0,1,0,1,1,205659.81612,199551.10871,0,0,3400.0,0,0,1,1046100.0,0.13745704467353953
57,13.0,1,0,1,1,206677.93402,199551.10871,0,0,3500.0,0,0,1,1043200.0,0.136986301369863
57,13.0,1,0,1,1,205659.81612,199551.10871,0,0,3500.0,0,0,1,1047200.0,0.136986301369863
46,9.0,1,2,2,1,384848.56679,0.0,0,0,5000.0,1,1,1,1770000.0,0.6134969325153374
46,9.0,1,2,2,1,384848.56679,0.0,0,0,1920.0,1,1,1,1765920.0,0.6164088023176971
46,9.0,1,2,2,1,384848.56679,0.0,0,0,4250.0,1,1,1,1768250.0,0.6142034548944337
46,9.0,1,2,2,1,384848.56679,0.0,0,0,9000.0,1,1,1,1774000.0,0.6097560975609756
46,9.0,1,2,2,1,384848.56679,0.0,0,0,6100.0,1,1,1,1771100.0,0.6124636349716736
72,12.0,1,0,2,1,346261.89832,0.0,0,0,10000.0,1,1,1,3578400.0,0.016145307769929364
72,12.0,1,0,2,1,222051.51433,0.0,0,0,10000.0,1,1,1,3579400.0,0.016145307769929364
72,12.0,1,0,2,1,342189.42672,0.0,0,0,10000.0,1,1,1,3587400.0,0.015151515151515152
72,12.0,1,0,2,1,278047.99892,0.0,0,0,10000.0,1,1,1,3578300.0,0.015151515151515152
72,12.0,1,0,2,1,383932.26068,0.0,0,0,10000.0,1,1,1,3588400.0,0.015151515151515152
57,12.0,1,2,1,1,237221.47107,213804.75933,0,0,145000.0,0,1,1,1065800.0,0.027932960893854747
57,12.0,1,2,1,1,237221.47107,213804.75933,0,0,145000.0,0,1,1,1064250.0,0.027932960893854747
57,12.0,1,2,1,1,238239.58897,213804.75933,0,0,145000.0,0,1,1,1064000.0,0.027932960893854747
57,12.0,1,2,1,1,238239.58897,213804.75933,0,0,145000.0,0,1,1,1063500.0,0.027932960893854747
57,12.0,1,2,1,1,237221.47107,213804.75933,0,0,145000.0,0,1,1,1065250.0,0.027932960893854747
68,13.0,1,0,1,1,149663.33153,0.0,0,1,0.0,0,1,1,7944500.0,0.5592856809810229
68,13.0,1,0,1,1,143554.62412,0.0,0,1,0.0,0,1,1,6924620.0,0.7312407563590139
68,13.0,1,0,1,1,152717.68524,0.0,0,1,0.0,0,1,1,8699400.0,0.49007811066016765
68,13.0,1,0,1,1,157808.27474,0.0,0,1,0.0,0,1,1,8642560.0,0.46737556232457395
68,13.0,1,0,1,1,153735.80314,0.0,0,1,0.0,0,1,1,8324600.0,0.4957641104631973
61,12.0,1,2,2,1,424555.16495,48869.659275,0,0,137700.0,0,1,1,2198430.0,0.5979912139802218
61,12.0,1,2,2,1,425573.28286,48869.659275,0,0,137700.0,0,1,1,2200430.0,0.5960559673330366
61,12.0,1,2,2,1,424555.16495,48869.659275,0,0,138700.0,0,1,1,2199430.0,0.5968361887470303
61,12.0,1,2,2,1,424555.16495,48869.659275,0,0,139700.0,0,1,1,2202430.0,0.5937578316272435
61,12.0,1,2,2,1,424555.16495,48869.659275,0,0,138700.0,0,1,1,2200430.0,0.5949046800455836
73,7.0,2,0,2,1,2138047.5933,95703.082747,0,0,0.0,0,1,1,29983000.0,0.6039430995757424
73,7.0,2,0,2,1,2168591.1303,111992.96917,0,0,0.0,0,1,1,30450000.0,0.6102003642987249
73,7.0,2,0,2,1,2127866.4143,91630.611141,0,0,0.0,0,1,1,31074000.0,0.6200622456308356
73,7.0,2,0,2,1,1944605.192,98757.436452,0,0,0.0,0,1,1,31891000.0,0.593805989250064
73,7.0,2,0,2,1,2453664.1428,108938.61547,0,0,0.0,0,1,1,29558000.0,0.5984792739759627
67,8.0,1,0,2,1,48890021.633,814494.32125,0,0,0.0,1,1,1,799833000.0,0.7891770011273957
67,8.0,1,0,2,1,48890021.633,763588.42618,0,0,0.0,1,1,1,747803000.0,0.8027716748352206
67,8.0,1,0,2,1,49032558.14,839947.26879,0,0,0.0,1,1,1,846112000.0,0.8094130477383296
67,8.0,1,0,2,1,49022376.961,839947.26879,0,0,0.0,1,1,1,776541000.0,0.8008220859987366
67,8.0,1,0,2,1,48849296.917,736099.24283,0,0,0.0,1,1,1,751624000.0,0.8006511239003389
38,12.0,1,3,1,1,258601.947,139482.15251,0,0,25000.0,1,1,1,825000.0,0.5531914893617021
38,12.0,1,3,1,1,292199.83775,184279.34018,0,0,25000.0,1,1,1,828000.0,0.5462184873949579
38,12.0,1,3,1,1,292199.83775,175116.27907,0,0,25000.0,1,1,1,827000.0,0.5485232067510548
38,12.0,1,3,1,1,234167.11736,133373.44511,0,0,25000.0,1,1,1,827000.0,0.5462184873949579
38,12.0,1,3,1,1,349214.44024,239257.70687,0,0,25000.0,1,1,1,827000.0,0.5485232067510548
36,12.0,1,1,1,1,152717.68524,152717.68524,1,0,1000.0,0,1,1,346000.0,0.7230769230769231
36,12.0,1,1,1,1,152717.68524,152717.68524,1,0,4800.0,0,1,1,356800.0,0.6831395348837209
36,12.0,1,1,1,1,152717.68524,152717.68524,1,0,9000.0,0,1,1,355000.0,0.6438356164383562
36,12.0,1,1,1,1,152717.68524,152717.68524,1,0,72000.0,0,1,1,408000.0,0.34558823529411764
36,12.0,1,1,1,1,152717.68524,152717.68524,1,0,14000.0,0,1,1,361000.0,0.6025641025641025
28,11.0,2,0,1,1,62105.191996,61087.074094,0,0,0.0,1,0,2,131390.0,0.00021973192704900023
28,11.0,2,0,1,1,62105.191996,61087.074094,0,0,0.0,1,0,2,132080.0,0.00021973192704900023
28,11.0,2,0,1,1,62105.191996,61087.074094,0,0,0.0,1,0,2,132140.0,0.00021973192704900023
28,11.0,2,0,1,1,62105.191996,62105.191996,0,0,0.0,1,0,2,133620.0,0.00021973192704900023
28,11.0,2,0,1,1,61087.074094,61087.074094,0,0,0.0,1,0,2,134120.0,0.00021973192704900023
86,13.0,1,0,2,1,1781706.3277,50905.895078,0,0,0.0,1,1,1,22323100.0,0.9986814793540554
86,13.0,1,0,2,1,1231922.6609,41742.833964,0,0,0.0,1,1,1,21985100.0,0.9984437836088812
86,13.0,1,0,2,1,1231922.6609,37670.362358,0,0,0.0,1,1,1,18499000.0,0.9987775061124694
86,13.0,1,0,2,1,1588263.9264,47851.541374,0,0,0.0,1,1,1,19672000.0,0.9989023051591658
86,13.0,1,0,2,1,1170835.5868,43779.069767,0,0,0.0,1,1,1,28919100.0,0.9988269590364804
70,12.0,1,0,2,1,825286.37101,610870.74094,0,0,0.0,0,1,1,4210600.0,0.9722222222222222
70,12.0,1,0,2,1,825693.61817,610870.74094,0,0,0.0,0,1,1,6432500.0,0.974025974025974
70,12.0,1,0,2,1,826711.73607,610870.74094,0,0,0.0,0,1,1,4863600.0,0.9685534591194969
70,12.0,1,0,2,1,831598.702,610870.74094,0,0,0.0,0,1,1,6162600.0,0.9775784753363229
70,12.0,1,0,2,1,837911.03299,610870.74094,0,0,0.0,0,1,1,4744500.0,0.9775784753363229
54,12.0,2,0,1,1,81449.432125,81449.432125,0,0,58000.0,1,1,1,630850.0,0.08875739644970414
54,12.0,2,0,1,1,81449.432125,81449.432125,0,0,58000.0,1,1,1,625750.0,0.09287925696594428
54,12.0,2,0,1,1,81449.432125,81449.432125,0,0,58000.0,1,1,1,625750.0,0.09216589861751152
54,12.0,2,0,1,1,81449.432125,81449.432125,0,0,58000.0,1,1,1,624850.0,0.09287925696594428
54,12.0,2,0,1,1,81449.432125,81449.432125,0,0,58000.0,1,1,1,627850.0,0.0907715582450832
62,14.0,1,2,2,1,1669713.3586,0.0,0,0,120000.0,1,1,1,25495700.0,0.8082474226804124
62,14.0,1,2,2,1,1679894.5376,0.0,0,0,120000.0,1,1,1,25755700.0,0.8084141060012374
62,14.0,1,2,2,1,1669713.3586,0.0,0,0,120000.0,1,1,1,25612700.0,0.8084141060012374
62,14.0,1,2,2,1,1679894.5376,0.0,0,0,120000.0,1,1,1,25451700.0,0.8084141060012374
62,14.0,1,2,2,1,1679894.5376,0.0,0,0,120000.0,1,1,1,25416700.0,0.8085808580858086
73,13.0,1,0,3,4,101811.79016,0.0,0,0,20000.0,1,1,1,1886500.0,0.6472919418758256
73,13.0,1,0,3,4,101811.79016,0.0,0,0,20000.0,1,1,1,1886500.0,0.6472919418758256
73,13.0,1,0,3,4,102829.90806,0.0,0,0,20000.0,1,1,1,1887500.0,0.6472919418758256
73,13.0,1,0,3,4,102829.90806,0.0,0,0,20000.0,1,1,1,1886500.0,0.6472919418758256
73,13.0,1,0,3,4,103848.02596,0.0,0,0,20000.0,1,1,1,1887500.0,0.6472919418758256
62,13.0,1,0,2,1,186315.57599,0.0,0,0,26000.0,1,1,1,4265800.0,0.7399577167019028
62,13.0,1,0,2,1,186315.57599,0.0,0,0,26000.0,1,1,1,4210800.0,0.7399577167019028
62,13.0,1,0,2,1,187333.69389,0.0,0,0,26000.0,1,1,1,4059900.0,0.7092198581560284
62,13.0,1,0,2,1,186315.57599,0.0,0,0,26000.0,1,1,1,4071900.0,0.7092198581560284
62,13.0,1,0,2,1,186315.57599,0.0,0,0,26000.0,1,1,1,4060800.0,0.7092198581560284
70,12.0,1,0,3,4,115149.13467,0.0,0,0,0.0,1,0,1,1338541.0,0.36119711042311664
70,12.0,1,0,3,4,115149.13467,0.0,0,0,0.0,1,0,1,1136541.0,0.36119711042311664
70,12.0,1,0,3,4,115149.13467,0.0,0,0,0.0,1,0,1,1234541.0,0.3545359749739312
70,12.0,1,0,3,4,115149.13467,0.0,0,0,0.0,1,0,1,1336541.0,0.36119711042311664
70,12.0,1,0,3,4,116167.25257,0.0,0,0,0.0,1,0,1,1338541.0,0.36119711042311664
73,13.0,1,0,3,4,95703.082747,4479.7187669,0,0,0.0,1,0,2,3303000.0,0.5992808629644427
73,13.0,1,0,3,4,95703.082747,4479.7187669,0,0,0.0,1,0,2,3302000.0,0.5995203836930456
73,13.0,1,0,3,4,95703.082747,4479.7187669,0,0,0.0,1,0,2,3291000.0,0.602167804094741
73,13.0,1,0,3,4,95703.082747,4479.7187669,0,0,0.0,1,0,2,3287000.0,0.6031363088057901
73,13.0,1,0,3,4,95703.082747,4479.7187669,0,0,0.0,1,0,2,3287400.0,0.6030393181635443
46,14.0,1,2,2,1,1496633.3153,841983.5046,1,0,200000.0,1,1,1,23890000.0,0.38961038961038963
46,14.0,1,2,2,1,1567901.5684,841983.5046,1,0,200000.0,1,1,1,23964000.0,0.38961038961038963
46,14.0,1,2,2,1,1649351.0005,841983.5046,1,0,200000.0,1,1,1,23804000.0,0.38961038961038963
46,14.0,1,2,2,1,1547539.2104,841983.5046,1,0,200000.0,1,1,1,23876000.0,0.38961038961038963
46,14.0,1,2,2,1,1547539.2104,841983.5046,1,0,200000.0,1,1,1,23846000.0,0.38961038961038963
55,14.0,2,1,1,1,120137.91239,120137.91239,0,0,70000.0,1,1,1,598630.0,0.37623762376237624
55,14.0,2,1,1,1,120137.91239,120137.91239,0,0,70000.0,1,1,1,549630.0,0.37623762376237624
55,14.0,2,1,1,1,120137.91239,120137.91239,0,0,70000.0,1,1,1,556630.0,0.37623762376237624
55,14.0,2,1,1,1,120137.91239,120137.91239,0,0,70000.0,1,1,1,594630.0,0.37623762376237624
55,14.0,2,1,1,1,120137.91239,120137.91239,0,0,70000.0,1,1,1,581630.0,0.37623762376237624
23,8.0,1,0,1,2,71268.25311,71268.25311,0,0,0.0,1,0,2,-18060.0,0.16666666666666666
23,8.0,1,0,1,2,71268.25311,71268.25311,0,0,0.0,1,0,2,-18060.0,0.16666666666666666
23,8.0,1,0,1,2,71268.25311,71268.25311,0,0,0.0,1,0,2,-20060.0,0.16666666666666666
23,8.0,1,0,1,2,71268.25311,71268.25311,0,0,0.0,1,0,2,-18960.0,0.16666666666666666
23,8.0,1,0,1,2,71268.25311,71268.25311,0,0,0.0,1,0,2,-19160.0,0.16666666666666666
67,13.0,1,0,1,1,138464.03461,101811.79016,0,0,0.0,0,0,1,844200.0,0.5153061224489796
67,13.0,1,0,1,1,138464.03461,101811.79016,0,0,0.0,0,0,1,843200.0,0.5153061224489796
67,13.0,1,0,1,1,138464.03461,101811.79016,0,0,0.0,0,0,1,841300.0,0.5153061224489796
67,13.0,1,0,1,1,138464.03461,101811.79016,0,0,0.0,0,0,1,855600.0,0.5153061224489796
67,13.0,1,0,1,1,138464.03461,101811.79016,0,0,0.0,0,0,1,854700.0,0.5153061224489796
67,14.0,1,1,2,1,1842793.4018,231112.76366,0,0,183000.0,1,1,1,37856000.0,0.8929634480295273
67,14.0,1,1,2,1,1476270.9573,231112.76366,0,0,160000.0,1,1,1,36958000.0,0.8877052818464269
67,14.0,1,1,2,1,1547539.2104,230094.64575,0,0,174000.0,1,1,1,43904000.0,0.9179525287406566
67,14.0,1,1,2,1,1547539.2104,231112.76366,0,0,169000.0,1,1,1,36330000.0,0.8881163084702908
67,14.0,1,1,2,1,1476270.9573,231112.76366,0,0,174000.0,1,1,1,35818000.0,0.8824456350456981
78,13.0,1,0,3,4,417428.33964,111992.96917,0,0,0.0,1,1,1,11719000.0,0.9960159362549801
78,13.0,1,0,3,4,406229.04273,111992.96917,0,0,0.0,1,1,1,11718000.0,0.9960159362549801
78,13.0,1,0,3,4,400120.33532,111992.96917,0,0,0.0,1,1,1,11719000.0,0.9960159362549801
78,13.0,1,0,3,4,441863.16928,111992.96917,0,0,0.0,1,1,1,11719000.0,0.9960159362549801
78,13.0,1,0,3,4,398084.09951,111992.96917,0,0,0.0,1,1,1,11719000.0,0.9960159362549801
51,13.0,1,1,1,1,346160.08653,183261.22228,0,0,380000.0,1,1,1,22233600.0,0.013513513513513514
51,13.0,1,1,1,1,346160.08653,183261.22228,0,0,380000.0,1,1,1,22242300.0,0.013513513513513514
51,13.0,1,1,1,1,346160.08653,183261.22228,0,0,380000.0,1,1,1,22228100.0,0.013513513513513514
51,13.0,1,1,1,1,346160.08653,183261.22228,0,0,380000.0,1,1,1,22240600.0,0.013513513513513514
51,13.0,1,1,1,1,346160.08653,183261.22228,0,0,380000.0,1,1,1,22231000.0,0.013513513513513514
32,12.0,1,0,4,4,155772.03894,152717.68524,0,0,0.0,1,1,2,80400.0,0.4166666666666667
32,12.0,1,0,4,4,155772.03894,152717.68524,0,0,0.0,1,1,2,78900.0,0.4166666666666667
32,12.0,1,0,4,4,155772.03894,152717.68524,0,0,0.0,1,1,2,81000.0,0.4166666666666667
32,12.0,1,0,4,4,155772.03894,152717.68524,0,0,0.0,1,1,2,77650.0,0.4166666666666667
32,12.0,1,0,4,4,155772.03894,152717.68524,0,0,0.0,1,1,2,80400.0,0.4166666666666667
40,14.0,1,0,1,2,285073.01244,274891.83342,0,0,22000.0,1,0,1,738140.0,0.8423712751395177
40,14.0,1,0,1,2,285073.01244,274891.83342,0,0,22000.0,1,0,1,737700.0,0.8443271767810027
40,14.0,1,0,1,2,285073.01244,274891.83342,0,0,22000.0,1,0,1,738700.0,0.8443271767810027
40,14.0,1,0,1,2,285073.01244,274891.83342,0,0,22000.0,1,0,1,737900.0,0.8434370057986295
40,14.0,1,0,1,2,285073.01244,274891.83342,0,0,22000.0,1,0,1,737500.0,0.8452192287374538
76,12.0,1,0,2,1,0.0,0.0,0,1,6090000.0,1,1,1,123973000.0,0.07809957696062479
76,12.0,1,0,2,1,0.0,0.0,0,1,6090000.0,1,1,1,122173000.0,0.08083665942504926
76,12.0,1,0,2,1,0.0,0.0,0,1,6090000.0,1,1,1,121922000.0,0.08499354049092268
76,12.0,1,0,2,1,0.0,0.0,0,1,6090000.0,1,1,1,121111000.0,0.08185957671777205
76,12.0,1,0,2,1,0.0,0.0,0,1,6110000.0,1,1,1,122501000.0,0.08317114959162966
59,9.0,2,0,1,1,53960.248783,53960.248783,0,0,2600.0,1,1,2,466600.0,0.9075907590759076
59,9.0,2,0,1,1,53960.248783,53960.248783,0,0,2600.0,1,1,2,466600.0,0.9075907590759076
59,9.0,2,0,1,1,53960.248783,53960.248783,0,0,2400.0,1,1,2,466400.0,0.9105960264900662
59,9.0,2,0,1,1,53960.248783,53960.248783,0,0,2200.0,1,1,2,466200.0,0.9136212624584718
59,9.0,2,0,1,1,53960.248783,53960.248783,0,0,2200.0,1,1,2,466200.0,0.9136212624584718
31,12.0,2,0,1,1,93666.846944,93666.846944,0,0,27000.0,1,1,2,116000.0,0.4576271186440678
31,12.0,2,0,1,1,93666.846944,93666.846944,0,0,27000.0,1,1,2,116000.0,0.4576271186440678
31,12.0,2,0,1,1,93666.846944,93666.846944,0,0,27000.0,1,1,2,116000.0,0.4576271186440678
31,12.0,2,0,1,1,93666.846944,93666.846944,0,0,27000.0,1,1,2,116000.0,0.4576271186440678
31,12.0,2,0,1,1,93666.846944,93666.846944,0,0,27000.0,1,1,2,116000.0,0.4576271186440678
28,12.0,1,0,2,1,106902.37966,106902.37966,0,0,6000.0,0,1,1,94600.0,0.12244897959183673
28,12.0,1,0,2,1,106902.37966,106902.37966,0,0,6000.0,0,1,1,93600.0,0.12244897959183673
28,12.0,1,0,2,1,106902.37966,106902.37966,0,0,6000.0,0,1,1,94600.0,0.12244897959183673
28,12.0,1,0,2,1,106902.37966,106902.37966,0,0,6000.0,0,1,1,94500.0,0.12244897959183673
28,12.0,1,0,2,1,106902.37966,106902.37966,0,0,6000.0,0,1,1,94600.0,0.12244897959183673
77,13.0,1,0,3,4,3662170.0919,0.0,0,0,0.0,1,1,1,48793000.0,0.9233363086383021
77,13.0,1,0,3,4,3662170.0919,0.0,0,0,0.0,1,1,1,48789000.0,0.9236111111111112
77,13.0,1,0,3,4,3672351.271,0.0,0,0,0.0,1,1,1,48816000.0,0.9222387320455672
77,13.0,1,0,3,4,3662170.0919,0.0,0,0,0.0,1,1,1,48810000.0,0.9217821782178218
77,13.0,1,0,3,4,3662170.0919,0.0,0,0,0.0,1,1,1,48812000.0,0.9215996832310434
20,9.0,2,0,1,2,17308.004327,16289.886425,0,0,11000.0,1,0,2,-820.0,0.02631578947368421
20,9.0,2,0,1,2,18326.122228,16289.886425,0,0,15000.0,1,0,2,3200.0,0.027688345138441726
20,9.0,2,0,1,2,17308.004327,16289.886425,0,0,20000.0,1,0,2,8030.0,0.012285012285012284
20,9.0,2,0,1,2,18326.122228,16289.886425,0,0,18000.0,1,0,2,6060.0,0.015769439912996192
20,9.0,2,0,1,2,17308.004327,16289.886425,0,0,18000.0,1,0,2,6270.0,0.013513513513513514
66,13.0,1,0,2,1,361431.85506,24434.829638,0,0,0.0,1,1,1,6807600.0,0.9798051276468347
66,13.0,1,0,2,1,361431.85506,24434.829638,0,0,0.0,1,1,1,6807600.0,0.9798051276468347
66,13.0,1,0,2,1,361431.85506,24434.829638,0,0,0.0,1,1,1,6807600.0,0.9798051276468347
66,13.0,1,0,2,1,361431.85506,24434.829638,0,0,0.0,1,1,1,6802600.0,0.9798051276468347
66,13.0,1,0,2,1,361431.85506,24434.829638,0,0,0.0,1,1,1,6803600.0,0.9798051276468347
